Feature 1,Feature 2,Target
0.6208503799976084,0.41719171631768326,1
0.2686701992671492,0.412837224624112,0
0.15338061332510655,0.16215804037232195,2
0.6923941134045535,0.715066315820357,0
0.8766431653059685,0.08577321782307268,1
0.7131963179330323,0.3170479983757305,0
0.6031645009978672,0.5863742552828881,1
0.279281901247036,0.7229467237346688,2
0.5421822883549204,0.5477411213207358,2
0.45900859947311645,0.8276804471945798,0
0.2874640378949769,0.8147688486309134,2
0.014391596814212315,0.304785660188751,1
0.038772012629309516,0.7059173957656267,2
0.6073996985089402,0.3485692345359175,2
0.9291171338312402,0.5959363497560971,0
0.40456509505379845,0.20795535154163325,1
0.07652179380971225,0.14986969627605073,1
0.21873046784988048,0.8203292558515293,1
0.6198353677892389,0.5142684477148459,1
0.07477693758633064,0.33316298823884893,1
0.9095275864304552,0.37321771625077294,1
0.973070696280301,0.6866307755764484,0
0.42985122364242134,0.02459361111146041,1
0.9803173045749592,0.6572865614280223,1
0.2514334774172021,0.04086611386649652,1
0.7317940676414527,0.43787432809810223,2
0.07808095236905555,0.48764107340447105,0
0.6212878575008909,0.6479276562716144,2
0.4272601985766159,0.7065603086057518,0
0.26009433632939816,0.03365563202345556,1
0.6452138310844805,0.6200159795102311,2
0.08377622516449978,0.8461167725697154,2
0.7689038041346669,0.42212393972724516,0
0.8212115188306599,0.44628896484969105,2
0.879538603499652,0.02848336370344362,0
0.40951813871477827,0.5171325847076942,2
0.5545599284834911,0.7133960112732814,0
0.41034992788606306,0.5009064052573482,0
0.7452138032609471,0.9808839501503994,2
0.7194795332096464,0.6635850728838861,2
0.3902204341585661,0.6761514494136838,2
0.7223221228750308,0.6720380746790997,1
0.20128535701481876,0.31090438212825855,2
0.7139154638948703,0.7863278443453388,1
0.8936850441996422,0.4349926240181302,0
0.7494632938614985,0.1802827976705802,0
0.4209884722619117,0.12563900819237261,0
0.11558790435501898,0.21382604632051183,2
0.12612886248280586,0.21204212792598998,0
0.4599266394383551,0.7207774072005141,0
0.2651444244719545,0.8997672362177638,0
0.6826634061432185,0.46146580149187755,2
0.02443641873622171,0.1749799044568804,1
0.012224231844744748,0.0014938995653492881,1
0.8445998384437569,0.7379347775595654,0
0.12094712053231027,0.8002899488076429,1
0.6737361618538952,0.0831358411322306,2
0.6765874768360726,0.3512781132695817,2
0.9227992712823101,0.9223758049096255,1
0.2330137979781458,0.8600794201948757,2
0.002375883050899419,0.7971425369868739,0
0.12815830465400324,0.21617322879619483,0
0.6626073084038355,0.2903076069543764,1
0.4588968221347065,0.909684410092482,0
0.9374973916890396,0.477493653973878,2
0.7498767303311737,0.37196447590260295,2
0.020956291364932156,0.23384944006964314,1
0.20523669546917767,0.3391940891121873,0
0.6448191998032,0.44667016183148833,2
0.8920430101099233,0.6700539708832512,0
0.9263799679739598,0.0008315591138768896,1
0.18129067343394412,0.6024252234909916,0
0.0851774643789267,0.21274104987059983,2
0.1888674481188708,0.8012716922161728,1
0.7986410619601424,0.8403241886303945,1
0.12036050924251573,0.01619897102709411,2
0.683491414764524,0.672455338301486,1
0.13121574599077213,0.8379870412190717,0
0.515697757638033,0.26629746711233726,2
0.04046323602158319,0.9999696674175448,0
0.5695585499653535,0.6331381790745096,0
0.6450345064344174,0.8996463825902332,2
0.2685773466992787,0.6789761032452475,2
0.7963324140190264,0.3234216977977793,2
0.44358270418181334,0.6165134119226026,0
0.5359664616523964,0.2803734804472402,0
0.6150268479510844,0.5370670490112767,2
0.6020823495929835,0.2606956683139907,2
0.052561233616264635,0.6789140991815832,0
0.6280668039731586,0.7798443644175593,0
0.0027676297233827363,0.34229448483040636,2
0.10875707185668348,0.05934083943287749,2
0.38365567601769,0.46502807278983016,1
0.27836058488941817,0.4551860375323391,2
0.35340346139378664,0.5095617306395465,1
0.12054229859772347,0.6494510074100003,1
0.7742406035768629,0.3875470626741304,1
0.6628842082723364,0.7760342697403338,0
0.9960735574180117,0.2059638079377777,1
0.953286714301849,0.15017978206477578,2
0.1956873187996978,0.7230310921241808,1
0.5553639242739878,0.4118570866509734,2
0.5628893436041488,0.649370249624913,1
0.4554833736506314,0.7306523049745239,0
0.974537631708139,0.5948940629543742,0
0.3785837857740548,0.6899500954881957,1
0.2727906602878908,0.8759409073057979,1
0.3888924210342154,0.2164945710896372,1
0.3901978656079559,0.19114104793402886,0
0.6810080446179991,0.04677291813548945,0
0.41648769082213166,0.45724296947780085,1
0.30795063261550604,0.6822379415464908,2
0.7579141613954838,0.36186913054151904,1
0.3991110361635678,0.001034517529151291,1
0.3439585378537914,0.7649794286696273,0
0.6189559740791951,0.42382758844435686,0
0.896141526757327,0.5357225098101698,0
0.6444664046592584,0.13086925156406004,0
0.09767262049992553,0.9221056518695302,1
0.8171286724585702,0.03739791381467128,0
0.5709959612041002,0.49862054384958354,1
0.02102657006728803,0.185546606693748,1
0.9744233014810088,0.30490336076482116,1
0.6789013924298245,0.5047107910392502,0
0.27322103762181105,0.31913479281202595,1
0.15387016835117617,0.2644057046279541,2
0.39881732516054647,0.20353905112160964,1
0.6573212626847417,0.28035028524863037,0
0.09751598919154647,0.5251580752055239,1
0.7801040104501141,0.20219147536151327,0
0.1598008963941795,0.49390516100246706,1
0.14895681145415973,0.2829329607807196,2
0.255983372651054,0.07856676201364254,0
0.947409000848355,0.3551173649553244,2
0.44292176951232853,0.05104377118025727,0
0.10312098855615781,0.8504346034635317,1
0.2959644824090232,0.39976027681566184,1
0.2701254126632655,0.08342271501469878,1
0.5372292190193687,0.06291203523032796,2
0.8586839486647759,0.8413575078979745,1
0.5929008578485878,0.214135423857447,0
0.7484917861941974,0.7152222685550398,2
0.08190822777868456,0.09411536491743266,0
0.34680738096699804,0.5148172180179774,2
0.7105643019912714,0.652372724916805,0
0.3441595857003351,0.5431636998622527,1
0.4783331412278734,0.46921644734765267,1
0.9478960294496491,0.35284517215848155,0
0.5938013118999474,0.27929898414418364,1
0.17850120787436607,0.5894986324530673,1
0.24081121095726,0.7487433991598123,1
0.3434380011857784,0.29860876947312165,0
0.7321763561740592,0.07685080610665007,0
0.2185795097407538,0.5397949158521019,0
0.2038198063592891,0.9023121152692837,0
0.2184407385223076,0.16589812719021502,1
0.5490216677967709,0.1491965643774219,2
0.5393930365883933,0.3418763957805121,2
0.256747952108764,0.5329261712510796,1
0.3027136043215073,0.7974527414043245,1
0.33195303387336617,0.0746919255317392,1
0.32952863251365283,0.7149026254057746,2
0.40847825601222787,0.881816464889373,0
0.4265243491460381,0.35081779854238393,2
0.5239285467833128,0.8529466521751458,2
0.9270944222130916,0.39803348841098307,1
0.7787986172105714,0.8414025053894622,2
0.21439232002186004,0.4644368590459852,0
0.011607105298925835,0.6239829719870921,2
0.23343390593949742,0.8991394209543878,1
0.45555629793469943,0.7541534161774348,2
0.20879668325553247,0.5168615468245008,0
0.9371183420247075,0.48280564573403095,2
0.6651515168508527,0.3770845544874155,1
0.3457106047940385,0.9280307168590184,2
0.5446085641942542,0.38512107008953755,2
0.08239453721751644,0.5276941541781962,2
0.2373745540929163,0.4342900546341847,1
0.8475471014266378,0.8136900799628831,1
0.8422579277659129,0.877658156798598,0
0.08729303273471378,0.7048097295723976,2
0.09610413809712803,0.6289891525955364,0
0.0822753774245013,0.8210195413014569,1
0.45596420336560284,0.8304895690081278,2
0.31501099242040076,0.5428924072697491,0
0.75459740469414,0.2616157254496486,1
0.7118889813790265,0.5837874687461799,1
0.19588114622541442,0.08083871936500109,1
0.15996885750942436,0.9199998457727616,2
0.4987778861712082,0.7357711588793315,0
0.47003810806670354,0.7113155976433658,2
0.11815039048423615,0.8556489186901077,0
0.3928865797970612,0.06927899330054044,2
0.2959604901321613,0.4455380012024541,1
0.14291567399060012,0.1176151146942539,1
0.53276763027766,0.22387917273956515,2
0.9224966602127567,0.22894344747740936,0
0.9499066972964467,0.9932412812422559,1
0.9268537699994684,0.1766153112997092,2
0.8106375185455644,0.196304933651414,1
