Feature 1,Feature 2,Target
-3.0530280741659817,0.7906535802708271,0
-2.727749833869974,2.9252025845898126,1
-2.6010765576984625,2.288493910326318,1
-0.06212962592144705,0.6560508943557666,2
2.6117454380725134,-2.7266823904207254,2
-4.392047036578104,2.985116397805107,0
-2.959492837794535,3.0731252052542075,1
0.7403116793409443,-0.18793896331369145,2
-4.1147419732293224,2.3202028912440986,0
1.3428957181847654,-1.3787164002046424,2
-3.6354234893403423,4.147519045782551,1
-3.5644273182924664,0.916962450138501,0
-4.116185279954718,1.7180825357356653,0
0.7311449570321729,-0.7772928127585029,2
-4.732943309315298,2.831220886558087,0
-4.846993921496952,5.402467088232902,1
0.9296441370864639,-0.4616681566190383,2
-0.3138828246814327,1.2669670564678372,2
-4.996937206111803,3.2639060488075495,0
0.8268873895509019,-0.8715112189555506,2
-2.0912445233061603,-0.9724952261005251,0
-1.364184950308379,0.9057176446370826,1
1.1878218929878275,-0.6064431080743441,2
-4.3983432859857325,2.348145008680892,0
-2.0439630543664307,2.308332389312761,1
0.5711242738872515,0.2613613898327397,2
0.6857360786990871,-0.13027842377775783,2
0.37227480359334275,0.05468083157727299,2
-1.6929261149111305,1.1130585852439263,1
-4.811055165674475,3.0377976003739544,0
-3.0379688321460936,3.515092936905478,1
0.6588174605824375,-1.2930663616172038,2
-2.744367070020826,0.5447243346553978,0
-2.8747481184071018,0.5502469378512249,0
2.258634863801123,-2.2769481341345092,2
-2.690445636544561,0.6784976807366195,0
-2.7408136200749658,2.311148080781262,1
-3.286778377937268,3.3996646508273294,1
-2.722784951210863,0.2937325066398599,0
-2.618002286241935,0.2338280216945921,0
-2.8128752465670543,2.9884585427280186,1
0.4886043508383529,0.20362097890086128,2
-4.052103926478238,2.369251693449155,0
0.8126454982783475,-0.3277299063559475,2
-3.1591270608292747,2.9588879585276677,1
2.086114445411533,-2.222051144640934,2
-2.290102049382181,1.9142004706248321,1
-1.9222369410773794,1.635959141203034,1
0.8805489301027657,-0.7840067596223979,2
-2.9272345580949906,2.655734434414772,1
-3.337501402603591,3.0760920024517713,1
-3.976948858545496,2.745575479472672,0
-3.800209096222327,1.9476546871543619,0
-4.1134105244148,4.397147757853096,1
-2.871360799707151,0.62102323433984,0
1.3053090940980687,-1.3658762108284674,2
-3.1104237615476173,3.229638121403043,1
-2.653407636867128,2.639518261636654,1
1.393604643044621,-1.2865590061137626,2
-2.850684109207649,3.5233236154024308,1
-4.162937118128018,4.507636254995081,1
2.4564242141927504,-3.2894967012862946,2
-3.3156423619667676,0.6560188384094453,0
-3.6662464726136177,1.5984417482216393,0
-3.0264114878593396,3.1871408275369038,1
-4.41532899248236,2.8680897942270134,0
-3.485156756588958,3.9481010254475457,1
1.7089431328369127,-1.9827146169996657,2
-3.5458407282734985,1.2888224614455774,0
-2.5539092468649796,-0.18424666178087068,0
-2.9506485425217606,2.985355266257279,1
-1.8529701884454457,1.5806311159595692,1
-2.8062931192056713,0.9022274296190138,0
-2.743239402779533,0.30347792281983593,0
-2.9328606398725037,2.8437250188590752,1
-3.0293053330378474,3.204776401828651,1
-0.21233410966137103,0.4792235348382444,2
-2.645190283952066,2.2209641696246853,1
-3.180549883159831,0.9804117587135116,0
-2.7001815826018625,3.0051587488873004,1
-2.9471101808778952,2.768173505934715,1
0.7176309410568191,-0.8319193534762546,2
-2.9638156422651236,0.7715718414636634,0
-3.8013634174160456,1.833968551828184,0
1.2179520424719965,-1.1176561988129867,2
1.2743144615483757,-0.9216240988539909,2
0.27812795536396645,0.30015239591624987,2
-2.7341030452263233,-0.1386846230147389,0
