Feature 1,Feature 2,Target
1.5771712663780841,-0.18311068690485677,1
0.5685693687745278,-0.37353346193749276,1
0.5073391572237554,0.7637651888346233,0
0.13410498131998413,0.08359662650811049,1
1.9530022148113715,0.3999847753011,1
-0.9206646389636018,0.24031252643790585,0
1.000766617943736,0.2772179410044886,0
0.10816222577734645,-0.09995554048502114,1
1.7815612144924027,-0.05133901277289437,1
0.9741923554388937,0.19134288849524658,0
0.00020597527801794607,0.32052322308396203,1
0.27017339249817784,-0.19860096809601202,1
0.7585680743778849,-0.43325751850482486,1
-0.517154076048387,0.8770791060604136,0
1.4920323901396095,-0.3163519251343443,1
0.04007002407004638,0.42307846967424334,1
0.6287017335001502,-0.36697007914330027,1
0.4537617778568408,0.9135035971941003,0
1.2823884745184588,-0.5405489485410468,1
-0.029112764281957013,1.0676486840460142,0
0.5725314680551733,0.8528133593573951,0
1.9896366489028716,0.45407187482493006,1
0.03644108500614619,0.21503237485985308,1
0.6393329927986444,-0.296575393428281,1
1.275272531736342,-0.43262837579659086,1
0.702801163107784,-0.4113167620463449,1
1.994633632119835,0.33582434300548464,1
0.9565885637847737,-0.4287725431097311,1
1.0008724377607086,0.10243502178458916,0
0.020671371439643378,0.10653690318245831,1
1.802118861912136,-0.06295656224303811,1
-0.24455998595431072,0.9164217682659832,0
-0.1770519404357668,0.9316751603518636,0
1.25935950122605,-0.47492171198346905,1
0.7699494168632093,-0.4699765685609712,1
-0.21448902167290324,0.9248219076504203,0
-0.4289101406409126,0.9529141241057584,0
-0.25814048170205045,1.025241512813509,0
0.8187402460742044,-0.5429923466309233,1
-0.91421032985463,0.6831550429452428,0
0.29045617824268577,-0.261396882142787,1
0.39364765113307537,0.8709285076425568,0
1.8143392301995922,-0.05140678552043142,1
0.34708380562655733,-0.29172650603579153,1
0.1760103296058369,-0.08579669674273371,1
0.7547925717217262,0.5634399521495834,0
-0.5573966889389831,0.7994013500395867,0
0.9764468683678159,-0.05147662756980799,0
1.679558420082096,-0.23513133948917003,1
1.925032183461708,0.367829692559484,1
1.6751596823012753,-0.2701605247871413,1
-0.842620083796456,0.3747274350429235,0
-0.33650799223884986,0.9983086872649507,0
-0.9046572103597218,0.5457705915383887,0
1.9218490296406192,0.27389268068859396,1
-0.8942597690521744,0.24891861053747605,0
0.9861611030788755,-0.011782986540806457,0
-0.3641596923471148,0.906625214137285,0
1.6080893175127862,-0.25779405970545743,1
0.12434929540974887,0.22102856372520838,1
0.7612834926502898,0.6293126371081283,0
0.9802020443105582,0.010463705864572128,0
0.9397857979426569,-0.4231132574786841,1
1.056650123340092,-0.46652482517641436,1
0.3593687985599738,-0.2860891455369305,1
0.08665347210703285,-0.03603079880033978,1
-0.022436604275231024,0.36763319201092126,1
-0.2573184008217987,1.0142103041571089,0
0.4696534742228616,0.8973097979516359,0
-0.9540699430109212,-0.008494880603581598,0
1.945013945138476,0.3784993806859818,1
1.677327439132139,-0.10413830669551274,1
-1.022765418901737,0.12488599042197959,0
1.1924148791840392,-0.4168467328177161,1
-0.9364845243395356,0.43230083541849146,0
-0.09277561397073442,0.9967550273015261,0
-0.8611926512923906,0.29064624564740393,0
-0.5616056086091079,0.8423358114498743,0
1.7025198431001105,-0.25417229103560907,1
0.8245276069485029,0.628901720904198,0
1.2939536858099914,-0.414249922241022,1
1.9093241320899095,-0.034568181355613854,1
1.9272890569438321,0.11598440614828817,1
0.06711105075043278,0.17341836446328407,1
1.4566418391139238,-0.33590066302190813,1
0.8493071756983799,-0.5248637527105952,1
2.02061433978127,0.21106985560228586,1
0.04971113217094045,0.9576252339866502,0
0.2973943629091981,0.9777772436375779,0
0.9724394396618988,0.4367623102619844,0
1.3783549450291106,-0.5332807613406566,1
1.3698422948674085,-0.4301330219837299,1
0.961935095567486,0.278827446077335,0
-0.5575606472229352,0.8778380780622914,0
1.8421762765319427,0.0022306204366102783,1
0.45257503109282854,-0.288394454053155,1
0.008804105465992158,0.4037483844685859,1
0.5194468468911986,-0.3498524680952089,1
-0.28234514765912455,0.9071508814655537,0
-0.7091427010714226,0.6365531200590211,0
1.5424497385701323,-0.47173252524190734,1
0.31467716471419077,1.0013851530905062,0
0.9728921050812829,0.22496042378251965,0
0.9666041310810829,0.4483460772372494,0
0.69104452725135,0.7404010710247978,0
2.044589880923408,0.5398045308572298,1
-0.5573969883577806,0.755097710246442,0
-0.8397887756258133,0.6019121773894495,0
0.7973212293983435,0.48589969098597846,0
-0.9519901409395588,0.15578960713046586,0
0.9508677440232725,-0.5584627793339451,1
-0.7770135358396628,0.6359342155571609,0
0.09309492242867305,0.14611179752270836,1
-0.7892595556136974,0.5438584767420592,0
1.9477391631811927,-0.04122335664862935,1
1.0148030543060942,0.47244690136205136,0
1.8867656514046063,0.0010834380733577703,1
0.35592524949263554,-0.21195979113440144,1
-0.6603089673133489,0.7730795539272441,0
-1.0543833098282873,0.17719463792853413,0
1.5883389918080864,-0.304624028029069,1
1.88989164732516,0.16118362712956874,1
0.0735288769635252,0.06278661617027151,1
-1.0235570337609652,0.11045215728304164,0
0.08035883873355296,0.013885808682437023,1
0.21679187156950214,0.9490680546787443,0
0.0756983896456029,0.9869912375158155,0
-0.8389414601066829,0.2724095203714107,0
0.9125320540646976,0.511482011497373,0
0.8025826589060774,-0.6012024354937844,1
-0.5063520134200263,0.8722930185672748,0
0.7480864820387962,-0.42552043586644306,1
0.5912492842451645,0.849933594757086,0
0.6314884775921158,0.6814393321311447,0
-0.6850880189276027,0.7089085005353603,0
0.30122929560159273,-0.14736636188498323,1
-1.0070830701535451,0.1661255873642528,0
1.9005949996379015,0.08588042961988258,1
0.41464509830406393,-0.14969887267979143,1
0.890370070901626,0.5606659038227605,0
0.5200297786245075,0.9448293054658878,0
1.8253276601062833,0.0640628637866067,1
0.6473202296810247,-0.47370452686444053,1
-0.8673475136805142,0.6609385865525217,0
0.27423046926860994,-0.04047947042879811,1
1.5734506908195052,-0.299329663359893,1
1.90179479363241,0.26199767036759014,1
0.037751271159169764,0.33971500932787185,1
0.02755858555677325,0.9831976059774431,0
0.8634504478815629,-0.48298810248722385,1
0.1533801317233065,1.0312065846184617,0
0.05851959119765841,0.2105109539278894,1
