Feature 1,Feature 2,Target
0.10195807265079089,0.046655869341692885,1
0.6410026860599741,0.07374334184674493,1
0.20164312160295844,0.13568703301794785,1
0.037529596782529165,0.25438284956182955,0
0.7132712246473008,0.09307772992890306,1
0.4136082089963572,0.4866593058540639,1
0.9999999999999999,0.32135630981142266,1
0.20077441340600344,0.17265125078577226,1
0.30407674261523376,0.26010577607961677,0
0.33057117452718865,0.42394826594577983,1
0.13694143506196113,0.4982799816193508,0
0.31337815330609925,0.10071163265406236,1
0.3530015755596589,0.19309019928185733,0
0.29643398752626426,0.40996673765907266,1
0.05674009580396108,0.37189990220218716,1
0.6123992003790851,0.34324873067756606,0
0.3736456786390425,0.09762177922720892,1
0.3249540778238513,0.4328974277345243,1
0.23433777372397097,0.09750662266507361,1
0.5391003217427094,0.13722212667790287,1
0.6828958916553535,0.4864526124267808,1
0.21555281684795247,0.18193898526446828,1
0.3233337620197929,0.31915302308613747,0
0.4377147106911152,0.04531874081969487,1
0.2865510073650994,0.26396864200982584,0
0.5148251978684543,0.7918992055110222,0
0.2759406363230578,0.11471990471410551,1
0.22447843974681703,0.08711828285491276,0
0.19969016944334683,0.15379879812458278,1
0.28455523085763945,0.2425902260729026,0
0.15127650012216748,0.5431506468003694,0
0.27785972506912104,0.25255888467492077,1
0.32042914261328637,0.3765939120024059,0
0.2319744421138785,0.1150855271770985,0
0.432504567799057,0.12272824659578072,0
0.20963099121861656,0.14350740959085176,1
0.3510798615347467,0.282320833187914,0
0.5413436773199127,0.40066866170250665,1
0.8862158669477288,0.25462775214206407,0
0.14398326256638877,0.31780364235677183,1
0.404681835137628,0.27704999288248605,0
0.2034857529763895,0.15862129998482286,1
0.3590025690923923,0.437588618298846,1
0.23504927343160686,0.05471632754636069,1
0.45198943013220116,0.3100647598464634,0
0.18120996883145415,0.05095122774217625,1
0.13977444119058582,0.16301168438464525,0
0.16047907820031782,0.13327052208668008,0
0.11167915949790815,0.2673062570181766,0
0.24477943112803507,0.06547427752781157,1
0.07252773368071676,0.09373225483047887,1
0.10592571656950074,0.23544978548516024,0
0.08108274341784423,0.1406338971267157,0
0.056538843336058485,0.6822241059396227,0
0.20420288694972843,0.21599960404053434,0
0.2032549419433491,0.2814893525364673,1
0.09778849400993357,0.6159218308337773,0
0.4811041567649671,0.11527509177495254,0
0.4200028104664445,0.24949006348074337,1
0.2336643496967182,0.16925240304613776,1
0.20474787649529128,0.13063525003304122,1
0.28964914024793664,0.18700835667561175,1
0.2848581666334823,0.6368803902471316,1
0.10492321458467303,0.1695076601176612,0
